current_rank,ticker,name,sector,2026-07-17 13:00__close,2026-07-17 13:00__next_4h_return,2026-07-16 12:30__close,2026-07-16 12:30__next_4h_return,2026-07-14 12:30__close,2026-07-14 12:30__next_4h_return,2026-07-13 12:30__close,2026-07-13 12:30__next_4h_return,2026-07-10 12:30__close,2026-07-10 12:30__next_4h_return,2026-07-07 12:30__close,2026-07-07 12:30__next_4h_return,2026-07-06 12:30__close,2026-07-06 12:30__next_4h_return,2026-07-02 12:30__close,2026-07-02 12:30__next_4h_return,2026-07-01 12:30__close,2026-07-01 12:30__next_4h_return,2026-06-30 12:30__close,2026-06-30 12:30__next_4h_return,2026-06-29 12:30__close,2026-06-29 12:30__next_4h_return,2026-06-26 12:30__close,2026-06-26 12:30__next_4h_return,2026-06-25 12:30__close,2026-06-25 12:30__next_4h_return,2026-06-24 12:30__close,2026-06-24 12:30__next_4h_return,2026-06-23 12:30__close,2026-06-23 12:30__next_4h_return,2026-06-22 12:30__close,2026-06-22 12:30__next_4h_return,2026-06-18 12:30__close,2026-06-18 12:30__next_4h_return,2026-06-17 12:30__close,2026-06-17 12:30__next_4h_return,2026-06-16 12:30__close,2026-06-16 12:30__next_4h_return,2026-06-15 12:30__close,2026-06-15 12:30__next_4h_return,2026-06-12 12:30__close,2026-06-12 12:30__next_4h_return,2026-06-11 12:30__close,2026-06-11 12:30__next_4h_return,2026-06-10 12:30__close,2026-06-10 12:30__next_4h_return,2026-06-09 12:30__close,2026-06-09 12:30__next_4h_return,2026-06-08 12:30__close,2026-06-08 12:30__next_4h_return,2026-06-05 12:30__close,2026-06-05 12:30__next_4h_return,2026-06-03 12:30__close,2026-06-03 12:30__next_4h_return,2026-06-02 12:30__close,2026-06-02 12:30__next_4h_return,2026-06-01 12:30__close,2026-06-01 12:30__next_4h_return,2026-05-29 12:30__close,2026-05-29 12:30__next_4h_return
295,HAS,Hasbro,Consumer Discretionary,81.550003,,82.080002,-0.00645710,78.440002,0.04640489,79.519997,-0.01358143,78.959999,0.00709217,76.709999,0.02933125,77.970001,-0.01616009,80.180000,-0.02756297,81.480003,-0.01595487,82.580002,-0.01332040,84.449997,-0.02214322,85.269997,-0.00961651,84.849998,0.00494990,83.290001,0.01872970,82.889999,0.00482570,84.379997,-0.01765819,84.760002,-0.00448331,83.500000,0.01508984,84.959999,-0.01718455,85.010002,-0.00058820,83.889999,0.01335085,83.800003,0.00107394,82.300003,0.01822600,84.250000,-0.02314536,83.535004,0.00855924,84.180000,-0.00766211,84.120003,0.00071323,83.879997,0.00286130,85.089996,-0.01422023,86.150002,-0.01230419
296,BKR,Baker Hughes,Energy,55.950001,,56.529999,-0.01026000,57.770000,-0.02146445,57.660000,0.00190773,57.570000,0.00156331,54.470001,0.05691204,53.250000,0.02291082,52.779999,0.00890491,53.820000,-0.01932369,55.439999,-0.02922076,56.294998,-0.01518783,56.509998,-0.00380464,56.959999,-0.00790030,56.360001,0.01064581,58.650002,-0.03904520,59.110001,-0.00778208,58.400002,0.01215752,60.090000,-0.02812445,61.520000,-0.02324447,62.450001,-0.01489193,63.139999,-0.01092806,63.459999,-0.00504255,63.029999,0.00682215,63.549999,-0.00818253,64.839996,-0.01989508,62.590000,0.03594817,64.305000,-0.02666978,64.540001,-0.00364117,62.959999,0.02509533,63.880001,-0.01440203
297,AMD,Advanced Micro Devices,Information Technology,495.760010,,500.929993,-0.01032077,547.640015,-0.08529330,534.419983,0.02473716,557.989990,-0.04224091,516.570007,0.08018271,551.950012,-0.06410002,518.260010,0.06500598,540.890015,-0.04183846,580.820007,-0.06874762,539.559998,0.07646973,519.830017,0.03795468,532.590027,-0.02395841,519.679993,0.02484228,520.010010,-0.00063464,551.679993,-0.05740644,536.830017,0.02766234,512.059998,0.04837327,507.290009,0.00940288,547.260010,-0.07303658,511.119995,0.07070750,488.209991,0.04692654,451.670013,0.08089972,475.500000,-0.05011564,490.119995,-0.02982942,466.376099,0.05091148,542.433899,-0.14021579,521.409973,0.04032130,510.019989,0.02233243,516.400024,-0.01235483
298,DOX,Amdocs Limited - Ordinary Shares,,52.630001,,52.930000,-0.00566784,51.950001,0.01886427,52.750000,-0.01516586,51.880001,0.01676945,52.270000,-0.00746124,51.273998,0.01942509,51.720001,-0.00862341,51.180000,0.01055102,50.529999,0.01286367,51.450001,-0.01788148,52.000000,-0.01057690,49.849998,0.04312943,51.654999,-0.03494339,52.340000,-0.01308752,51.680000,0.01277090,51.470001,0.00408003,54.955002,-0.06341554,56.000000,-0.01866068,55.900002,0.00178887,56.380001,-0.00851364,56.018002,0.00646219,56.950001,-0.01636521,57.970001,-0.01759531,58.330002,-0.00617180,60.099998,-0.02945085,60.855000,-0.01240657,63.000000,-0.03404762,65.253998,-0.03454191,62.930000,0.03692989
299,TEM,"Tempus AI, Inc. - Class A Common Stock",,52.470001,,53.610001,-0.02126469,58.650002,-0.08593352,55.919998,0.04881982,58.255001,-0.04008245,60.075001,-0.03029546,60.750000,-0.01111109,60.279999,0.00779696,61.599998,-0.02142856,57.910000,0.06371953,58.279999,-0.00634864,56.025002,0.04024983,54.830002,0.02179464,51.910000,0.05625124,48.615002,0.06777739,47.889999,0.01513892,50.820000,-0.05765449,48.790001,0.04160687,50.540001,-0.03462604,52.310001,-0.03383674,47.810001,0.09412257,49.599998,-0.03608865,49.430000,0.00343917,48.830002,0.01228749,48.599998,0.00473259,46.419998,0.04696252,47.509998,-0.02294254,49.639999,-0.04290897,52.785000,-0.05958134,50.445000,0.04638715
300,CSGP,CoStar Group,Real Estate,29.780001,,30.370001,-0.01942707,27.670000,0.09757864,28.770000,-0.03823427,28.400000,0.01302817,29.879999,-0.04953143,28.700001,0.04111491,29.990000,-0.04301430,29.379999,0.02076246,28.305000,0.03797912,29.309999,-0.03428861,30.250000,-0.03107441,28.650000,0.05584642,29.799999,-0.03859057,30.260000,-0.01520162,29.205000,0.03612395,30.120001,-0.03037852,30.450001,-0.01083744,31.980000,-0.04784237,32.029999,-0.00156101,32.825001,-0.02421941,32.639999,0.00566795,34.224998,-0.04631115,33.930000,0.00869431,33.380001,0.01647690,33.880001,-0.01475797,33.410000,0.01406767,33.650002,-0.00713230,33.865002,-0.00634874,32.180000,0.05236178
301,TCOM,Trip.com Group Limited - American Depositary Shares,,42.450001,,43.744999,-0.02960334,42.400002,0.03172163,42.360001,0.00094431,42.799999,-0.01028033,40.790001,0.04927673,40.959999,-0.00415034,41.014999,-0.00134097,41.090000,-0.00182529,39.849998,0.03111674,39.930000,-0.00200356,40.889999,-0.02347760,40.490002,0.00987891,46.320000,-0.12586351,45.485001,0.01835768,46.400002,-0.01971985,45.080002,0.02928128,46.720001,-0.03510272,46.230000,0.01059920,47.419998,-0.02509486,46.450001,0.02088260,47.400002,-0.02004221,47.970001,-0.01188241,47.040001,0.01977041,47.220001,-0.00381194,47.695000,-0.00995909,47.950001,-0.00531806,48.459999,-0.01052410,48.270000,0.00393617,47.450001,0.01728133
302,COIN,Coinbase,Financials,157.119995,,160.529999,-0.02124216,161.539993,-0.00625228,157.399994,0.02630241,159.059998,-0.01043634,163.520004,-0.02727499,168.869995,-0.03168112,165.485001,0.02045499,159.360001,0.03843499,146.179993,0.09016287,151.649994,-0.03606991,149.360001,0.01533204,142.580002,0.04755224,150.050003,-0.04978341,158.160004,-0.05127719,164.839996,-0.04052410,163.220001,0.00992522,164.820007,-0.00970760,169.259995,-0.02623176,169.645004,-0.00226950,159.729996,0.06207355,160.610001,-0.00547914,154.035004,0.04268508,155.520004,-0.00954861,162.115005,-0.04068100,152.500000,0.06304921,163.210007,-0.06562102,173.979996,-0.06190361,182.639999,-0.04741570,189.009995,-0.03370190
303,SBAC,SBA Communications,Real Estate,185.690002,,185.080002,0.00329587,187.330002,-0.01201089,187.100006,0.00122927,190.100006,-0.01578117,183.330002,0.03692797,180.639999,0.01489151,184.589996,-0.02139876,180.770004,0.02113178,176.300003,0.02535451,179.410004,-0.01733460,183.919998,-0.02452150,180.919998,0.01658191,185.470001,-0.02453229,189.604996,-0.02180847,187.509995,0.01117274,186.830002,0.00363963,191.669998,-0.02525171,195.699997,-0.02059274,195.889999,-0.00096994,204.729996,-0.04317881,203.679993,0.00515516,207.320007,-0.01755747,204.720001,0.01270030,200.100006,0.02308843,208.179993,-0.03881250,196.479996,0.05954803,196.179993,0.00152922,204.119995,-0.03889870,203.190002,0.00457696
304,CEG,Constellation Energy,Utilities,252.389999,,251.690002,0.00278119,256.470001,-0.01863765,257.429993,-0.00372914,251.380005,0.02406710,239.649994,0.04894643,245.929993,-0.02553572,239.169998,0.02826439,236.440002,0.01154625,248.320007,-0.04784151,259.290009,-0.04230785,263.809998,-0.01713350,268.709991,-0.01823525,267.970001,0.00276147,270.250000,-0.00843663,275.459991,-0.01891378,274.079987,0.00503504,267.230011,0.02563326,268.029999,-0.00298470,262.359985,0.02161158,253.710007,0.03409396,246.639999,0.02866529,242.160004,0.01850014,251.610001,-0.03755811,250.634995,0.00389014,254.889999,-0.01669349,267.299988,-0.04642720,272.660004,-0.01965824,265.690002,0.02623359,287.690002,-0.07647120
305,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,35.900002,,36.355000,-0.01251542,34.785000,0.04513440,35.630001,-0.02371600,35.380001,0.00706614,37.389999,-0.05375764,37.240002,0.00402785,37.950001,-0.01870880,36.349998,0.04401659,35.985001,0.01014303,35.970001,0.00041701,36.080002,-0.00304881,35.849998,0.00641573,38.139999,-0.06004198,37.868999,0.00715625,38.549999,-0.01766537,38.250000,0.00784311,38.139999,0.00288414,38.630001,-0.01268449,38.950001,-0.00821566,40.520000,-0.03874627,40.080002,0.01097799,39.480000,0.01519762,40.639999,-0.02854328,41.450001,-0.01954166,40.200001,0.03109453,40.200001,0.00000000,41.529999,-0.03202499,42.619999,-0.02557485,43.150002,-0.01228280
306,ERIE,Erie Indemnity,Financials,227.309998,,225.990005,0.00584094,238.270004,-0.05153817,247.360001,-0.03674805,251.789993,-0.01759400,256.619995,-0.01882161,256.980011,-0.00140095,259.190002,-0.00852653,249.255005,0.03985877,239.630005,0.04016609,237.500000,0.00896844,238.289993,-0.00331526,229.669998,0.03753209,229.550003,0.00052274,221.130005,0.03807714,211.479996,0.04563084,221.210007,-0.04398540,221.820007,-0.00274998,225.410004,-0.01592652,224.050003,0.00607008,226.509995,-0.01086041,226.070007,0.00194625,232.270004,-0.02669306,228.619995,0.01596540,223.770004,0.02167400,227.070007,-0.01453298,207.389999,0.09489372,207.350006,0.00019288,211.429993,-0.01929711,213.139999,-0.00802292
307,AVT,"Avnet, Inc. - Common Stock",,85.650002,,84.800003,0.01002357,86.070000,-0.01475540,85.135002,0.01098253,87.129997,-0.02289676,81.440002,0.06986732,82.489998,-0.01272877,82.180000,0.00377218,87.269997,-0.05832471,88.820000,-0.01745106,87.660004,0.01323290,86.370003,0.01493575,90.790001,-0.04868375,88.250000,0.02878188,89.620003,-0.01528680,92.440002,-0.03050626,91.459000,0.01072614,89.760002,0.01892823,90.989998,-0.01351793,91.800003,-0.00882358,90.570000,0.01358069,88.445000,0.02402623,85.404999,0.03559512,86.959999,-0.01788178,87.050003,-0.00103393,86.800003,0.00288018,92.959999,-0.06626502,92.940002,0.00021516,86.970001,0.06864437,86.919998,0.00057528
308,GTX,GARRETT MOTION,Consumer Discretionary,31.770000,,31.570000,0.00633513,31.680000,-0.00347222,31.490000,0.00603366,32.299999,-0.02507737,32.250000,0.00155036,33.189999,-0.02832175,31.740000,0.04568365,33.580002,-0.05479458,36.220001,-0.07288788,35.070000,0.03279159,35.070000,0.00000000,34.980000,0.00257290,33.340000,0.04919016,33.740002,-0.01185542,34.480000,-0.02146166,34.299999,0.00524784,33.759998,0.01599529,34.630001,-0.02512281,34.150002,0.01405561,33.540001,0.01818727,33.410000,0.00389108,31.985001,0.04455210,32.799999,-0.02484750,32.250000,0.01705423,31.959999,0.00907387,32.349998,-0.01205561,31.580000,0.02438246,31.219999,0.01153110,32.750000,-0.04671759
309,GEHC,GE HealthCare,Health Care,63.070000,,65.699997,-0.04003040,61.660000,0.06552055,65.309998,-0.05588728,64.690002,0.00958411,64.889999,-0.00308209,64.849998,0.00061682,65.559998,-0.01082977,64.860001,0.01079243,64.010002,0.01327916,65.040001,-0.01583639,65.669998,-0.00959338,64.934998,0.01131901,64.879997,0.00084773,63.700001,0.01852427,60.630001,0.05063500,61.590000,-0.01558693,61.150002,0.00719539,63.250000,-0.03320155,64.750000,-0.02316602,65.180000,-0.00659712,64.510002,0.01038596,63.740002,0.01208033,66.010002,-0.03438873,64.669998,0.02072064,64.669998,0.00000000,62.029999,0.04256004,61.990002,0.00064522,62.715000,-0.01156020,62.349998,0.00585408
310,CAMT,Camtek Ltd. - Ordinary Shares,,146.149994,,148.229996,-0.01403226,149.899994,-0.01114075,136.699997,0.09656179,143.800003,-0.04937417,133.360001,0.07828436,141.860001,-0.05991823,142.350006,-0.00344225,155.440002,-0.08421253,163.029999,-0.04655583,157.220001,0.03695457,153.479996,0.02436803,168.130005,-0.08713501,166.852493,0.00765654,169.259995,-0.01422369,195.729996,-0.13523732,194.960007,0.00394947,178.029999,0.09509638,182.240005,-0.02310144,197.955002,-0.07938671,193.289993,0.02413477,184.149994,0.04963345,166.860001,0.10361976,168.419998,-0.00926254,168.570007,-0.00088989,164.229996,0.02642642,183.059998,-0.10286246,187.220001,-0.02221986,163.009995,0.14851854,171.839996,-0.05138502
311,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,20.600000,,20.030001,0.02845726,21.209999,-0.05563404,20.385000,0.04047089,19.830000,0.02798790,24.080000,-0.17649502,24.570000,-0.01994302,23.809999,0.03191940,24.004999,-0.00812331,23.820000,0.00776654,23.270000,0.02363558,23.139999,0.00561802,22.709999,0.01893439,21.690001,0.04702619,21.650000,0.00184762,21.280001,0.01738717,21.855000,-0.02630972,21.424999,0.02007006,20.610001,0.03954381,19.780001,0.04196158,19.764999,0.00075902,20.225000,-0.02274418,20.555000,-0.01605449,19.200001,0.07057286,15.345000,0.25122196,15.380000,-0.00227568,14.267000,0.07801220,13.640000,0.04596774,13.295000,0.02594961,15.315000,-0.13189683
312,IBRX,IMMUNITYBIO INC,Health Care,7.680000,,7.450000,0.03087248,7.875000,-0.05396825,7.805000,0.00896861,8.240000,-0.05279126,8.755000,-0.05882353,8.910000,-0.01739618,9.430000,-0.05514316,9.200000,0.02500000,8.755000,0.05082810,8.770000,-0.00171038,8.690000,0.00920598,7.785000,0.11624920,7.790000,-0.00064185,7.310000,0.06566347,7.210000,0.01386963,7.350000,-0.01904762,6.985000,0.05225483,6.720000,0.03943452,7.145000,-0.05948216,7.107700,0.00524783,7.190000,-0.01144645,6.985000,0.02934860,7.235000,-0.03455425,7.175000,0.00836237,6.915000,0.03759942,7.190000,-0.03824757,7.245000,-0.00759144,7.240000,0.00069061,7.510000,-0.03595206
313,FAST,Fastenal,Industrials,45.490002,,46.665001,-0.02517945,45.740002,0.02022298,47.049999,-0.02784266,46.480000,0.01226332,47.099998,-0.01316344,48.320000,-0.02524839,48.575001,-0.00524963,47.759998,0.01706455,48.029999,-0.00562151,47.389999,0.01350496,47.119999,0.00573005,46.919998,0.00426260,46.259998,0.01426719,45.610001,0.01425119,46.099998,-0.01062900,45.900002,0.00435721,44.889999,0.02249951,46.040001,-0.02497832,46.099998,-0.00130145,46.549999,-0.00966705,46.369999,0.00388182,46.009998,0.00782441,46.540001,-0.01138812,45.980000,0.01217923,46.799999,-0.01752135,46.459999,0.00731812,44.730000,0.03867648,43.994999,0.01670647,44.200001,-0.00463805
314,IRTC,IRHYTHM HOLDINGS INC,Health Care,110.879997,,115.430000,-0.03941785,112.570000,0.02540641,118.709999,-0.05172268,116.129997,0.02221650,125.059998,-0.07140573,126.000000,-0.00746033,126.434998,-0.00344049,124.580002,0.01489000,119.050003,0.04645106,118.300003,0.00633981,118.570000,-0.00227711,116.000000,0.02215517,112.510002,0.03101945,110.230003,0.02068401,104.629997,0.05352199,104.589996,0.00038246,101.815002,0.02725526,108.860001,-0.06471614,113.809998,-0.04349352,113.650002,0.00140780,112.790001,0.00762480,113.839996,-0.00922343,113.839996,0.00000000,107.203003,0.06191051,108.059998,-0.00793073,104.529999,0.03377020,105.500000,-0.00919432,109.029999,-0.03237640,113.900002,-0.04275683
315,BNTX,BioNTech SE - American Depositary Shares,,91.480003,,91.550003,-0.00076461,90.400002,0.01272125,90.139999,0.00288444,91.470001,-0.01454031,94.250000,-0.02949601,93.940002,0.00329996,97.419998,-0.03572158,93.970001,0.03671381,93.110001,0.00923639,94.250000,-0.01209548,91.250000,0.03287671,90.010002,0.01377622,90.209999,-0.00221702,90.519997,-0.00342464,90.260002,0.00288051,90.930000,-0.00736828,92.220001,-0.01398830,89.510002,0.03027593,90.839996,-0.01464106,90.580002,0.00287032,89.535004,0.01167139,86.160004,0.03917131,86.459999,-0.00346975,85.440002,0.01193817,88.099998,-0.03019292,88.430000,-0.00373179,89.220001,-0.00885453,91.699997,-0.02704467,95.900002,-0.04379567
316,CGNX,Cognex Corporation - Common Stock,,64.070000,,63.910000,0.00250352,65.035004,-0.01729844,63.924999,0.01736418,66.800003,-0.04303898,64.209999,0.04033646,69.470001,-0.07571616,67.820000,0.02432912,71.309998,-0.04894122,72.459999,-0.01587084,68.355003,0.06005407,66.580002,0.02665967,66.550003,0.00045077,63.660000,0.04539747,63.959999,-0.00469042,67.570000,-0.05342609,66.110001,0.02208439,64.779999,0.02053106,65.430000,-0.00993430,65.930000,-0.00758380,63.639999,0.03598367,62.130001,0.02430385,58.685001,0.05870325,61.340000,-0.04328332,62.375000,-0.01659319,60.810001,0.02573588,66.080002,-0.07975183,66.099998,-0.00030251,64.660004,0.02227024,65.849998,-0.01807128
317,FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",,28.969999,,30.809999,-0.05972087,29.930000,0.02940190,29.725000,0.00689655,31.799999,-0.06525154,31.040001,0.02448447,34.410000,-0.09793662,33.950001,0.01354931,32.650002,0.03981620,30.709999,0.06317171,27.051001,0.13526294,26.870001,0.00673614,26.900000,-0.00111520,27.385000,-0.01771043,27.980000,-0.02126519,29.059999,-0.03716445,28.530001,0.01857687,27.400000,0.04124091,29.629999,-0.07526153,28.969999,0.02278219,27.910000,0.03797918,28.170000,-0.00922968,28.070000,0.00356252,28.270000,-0.00707464,27.850000,0.01508079,28.490000,-0.02246402,30.969999,-0.08007746,32.089901,-0.03489889,33.410000,-0.03951209,35.360001,-0.05514709
318,PENG,PENGUIN SOLUTIONS INC,Information Technology,60.410000,,65.959999,-0.08414189,77.830002,-0.15251192,77.180000,0.00842190,78.349998,-0.01493297,62.709999,0.24940200,67.720001,-0.07398113,61.450001,0.10203417,68.790001,-0.10670155,76.050003,-0.09546353,67.989998,0.11854692,62.299999,0.09133225,66.769997,-0.06694621,64.760002,0.03103760,66.949997,-0.03271091,68.010002,-0.01558602,67.150002,0.01280715,59.654999,0.12563914,60.430000,-0.01282477,63.950001,-0.05504302,64.110001,-0.00249571,64.300003,-0.00295493,58.520000,0.09876970,61.700001,-0.05153972,64.620003,-0.04518728,59.849998,0.07969933,71.455002,-0.16240996,70.669998,0.01110802,59.785000,0.18206905,55.865002,0.07016912
319,CTSH,Cognizant,Information Technology,44.770000,,44.549999,0.00493829,43.014999,0.03568523,44.150002,-0.02570788,42.560001,0.03735905,43.939999,-0.03140642,41.369999,0.06212231,41.994999,-0.01488272,41.070000,0.02252250,38.720001,0.06069212,38.724998,-0.00012904,39.959999,-0.03090593,39.154999,0.02055932,41.435001,-0.05502599,40.950001,0.01184371,41.810001,-0.02056924,43.680000,-0.04281133,48.814999,-0.10519306,51.049999,-0.04378061,50.810001,0.00472344,52.169998,-0.02606857,51.169998,0.01954270,51.814999,-0.01244815,52.955002,-0.02152777,52.985001,-0.00056618,53.220001,-0.00441563,53.520000,-0.00560536,55.130001,-0.02920372,57.150002,-0.03534560,55.750000,0.02511214
320,QNT,Quantinuum Inc. - Class A Common Stock,,56.070000,,56.540001,-0.00831272,66.705002,-0.15238739,64.139999,0.03999069,70.410004,-0.08904992,77.599998,-0.09265456,83.209999,-0.06741979,74.589996,0.11556514,78.385002,-0.04841495,82.000000,-0.04408534,72.550003,0.13025495,75.578598,-0.04007212,71.709999,0.05394783,71.160004,0.00772899,77.470001,-0.08145084,68.269997,0.13475911,69.550003,-0.01840411,62.549999,0.11191054,55.430000,0.12845028,57.830002,-0.04150098,55.180000,0.04802468,56.750000,-0.02766520,51.119999,0.11013304,54.994999,-0.07046095,58.389999,-0.05814352,56.314999,0.03684631,,,,,,,,
321,AKAM,Akamai Technologies,Information Technology,120.190002,,118.830002,0.01144492,126.099998,-0.05765263,125.120003,0.00783244,126.220001,-0.00871493,114.360001,0.10370759,112.709999,0.01463936,113.209999,-0.00441657,112.800003,0.00363472,118.184998,-0.04556412,113.779999,0.03871506,113.220001,0.00494610,112.919998,0.00265677,119.389999,-0.05419215,119.839996,-0.00375498,120.739998,-0.00745405,124.910004,-0.03338408,127.820000,-0.02276636,132.320007,-0.03400852,134.210007,-0.01408241,133.449997,0.00569509,132.440002,0.00762606,129.960007,0.01908276,137.820007,-0.05703091,141.949997,-0.02909468,149.309998,-0.04929342,160.369995,-0.06896550,160.270004,0.00062389,154.009995,0.04064677,149.479996,0.03030505
322,VSEC,VSE CORP,Industrials,199.610001,,197.649994,0.00991655,208.699997,-0.05294683,205.190002,0.01710607,211.395004,-0.02935264,221.070007,-0.04376443,238.039993,-0.07129048,232.029999,0.02590180,229.300003,0.01190578,228.490005,0.00354500,224.139999,0.01940754,219.820007,0.01965241,223.580002,-0.01681722,217.660004,0.02719837,213.470001,0.01962806,215.539993,-0.00960375,219.300003,-0.01714551,208.190002,0.05336472,199.020004,0.04607576,198.604996,0.00208962,196.130005,0.01261913,193.160004,0.01537586,173.100006,0.11588676,179.059998,-0.03328489,171.559998,0.04371648,180.475006,-0.04939747,175.910004,0.02595078,179.919998,-0.02228765,180.460007,-0.00299240,185.029999,-0.02469865
323,SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,6.270000,,6.325000,-0.00869565,6.665000,-0.05101275,6.500000,0.02538462,6.640000,-0.02108434,6.650000,-0.00150376,6.960000,-0.04454023,6.565000,0.06016756,6.680000,-0.01721557,6.460000,0.03405573,6.405000,0.00858704,6.395000,0.00156372,6.200000,0.03145161,6.340000,-0.02208202,6.450000,-0.01705426,6.865300,-0.06049262,7.130000,-0.03712482,6.970000,0.02295552,7.025000,-0.00782918,7.325000,-0.04095563,6.900000,0.06159420,7.000000,-0.01428571,6.755000,0.03626943,7.025000,-0.03843416,7.495000,-0.06270847,7.390000,0.01420839,8.080000,-0.08539604,8.820000,-0.08390023,9.260000,-0.04751620,8.990300,0.02999900
324,WFRD,Weatherford International plc - Ordinary shares,,80.699997,,80.419998,0.00348171,82.000000,-0.01926832,81.089996,0.01122215,84.375000,-0.03893338,83.349998,0.01229756,83.900002,-0.00655547,83.010002,0.01072160,80.209999,0.03490840,81.519997,-0.01606965,80.930000,0.00729021,82.739998,-0.02187573,84.860001,-0.02498236,84.489998,0.00437925,89.370003,-0.05460451,91.794998,-0.02641751,91.620003,0.00191001,94.160004,-0.02697537,97.870003,-0.03790742,100.120003,-0.02247303,101.305000,-0.01169732,101.040001,0.00262271,97.970001,0.03133612,101.330002,-0.03315899,103.010002,-0.01630910,97.169998,0.06010090,104.099998,-0.06657061,103.720001,0.00366368,102.720001,0.00973520,103.629997,-0.00878120
